Ticker,Date,Sentiment_Weighted,Sentiment_mean,Tweets,Tweets_mean,Adj Close,Percent_Change,Percent_Change_Bin,Volume_Change,Volume_Change_Bin,Close,Volume,Low,High,Open
rost,2016-03-28,2.0,2.0,1,1.0,53.156654357910156,0.868185302616542,1,2.2501719563722045,1,57.59000015258789,2035400.0,57.29999923706055,57.9900016784668,57.540000915527344
rost,2016-03-29,0.20454545454545456,1.1022727272727273,44,22.5,53.6181526184082,0.4303883761699989,1,-12.06515471843167,0,58.09000015258789,2081200.0,57.5,58.13999938964844,57.70000076293945
rost,2016-03-30,0.0,0.7348484848484849,39,28.0,53.84891891479492,-0.7542059387067535,0,8.065133052838647,1,58.34000015258789,1830100.0,57.63999938964844,58.59000015258789,58.27000045776367
rost,2016-03-31,0.24324324324324326,0.14926289926289926,37,40.0,53.442787170410156,1.2780639365308488,1,16.680993072761297,1,57.900001525878906,1977700.0,57.849998474121094,58.77000045776367,58.34000015258789
rost,2016-04-01,0.20833333333333334,0.15052552552552553,24,33.333333333333336,54.12582015991211,0.017062803025980067,1,27.452764777257755,2,58.63999938964844,2307600.0,57.619998931884766,58.790000915527344,57.88999938964844
rost,2016-04-04,0.1111111111111111,-0.18915343915343916,9,9.333333333333334,54.13505554199219,-1.278780200096119,0,-21.308354017204444,0,58.650001525878906,2941100.0,58.40999984741211,59.0099983215332,58.869998931884766
rost,2016-04-05,0.0,-0.10582010582010581,34,16.666666666666668,53.442787170410156,1.0189792705143086,1,-22.329761493259593,0,57.900001525878906,2314400.0,57.5099983215332,58.52000045776367,57.68000030517578
rost,2016-04-06,-0.15384615384615385,-0.01424501424501425,13,18.666666666666668,53.98735809326172,-3.0603579787036317,0,66.70560747663552,2,58.4900016784668,1797600.0,57.709999084472656,58.790000915527344,58.060001373291016
rost,2016-04-07,0.14285714285714285,-0.0036630036630036686,14,20.333333333333332,52.33515167236328,-0.29983207654359356,0,-35.348883772149364,0,56.70000076293945,2996700.0,56.400001525878906,58.529998779296875,58.09000015258789
rost,2016-04-08,-0.08333333333333333,-0.03144078144078145,72,33.0,52.1782341003418,-0.8490510930120876,0,1.4968514503974406,1,56.529998779296875,1937400.0,56.18000030517578,56.79999923706055,56.66999816894531
rost,2016-04-11,0.3333333333333333,0.07828282828282827,9,14.333333333333334,51.73521423339844,0.6422689269695914,1,-20.972335231895855,0,56.04999923706055,1966400.0,56.0099983215332,56.91999816894531,56.529998779296875
rost,2016-04-12,0.45,0.12222222222222222,20,13.666666666666666,52.0674934387207,0.9572735536293342,1,12.68983268983268,1,56.40999984741211,1554000.0,55.439998626708984,56.4900016784668,56.15999984741211
rost,2016-04-13,-0.35294117647058826,0.1434640522875817,17,15.333333333333334,52.565921783447266,0.052671144754135035,1,53.10644129739608,2,56.95000076293945,1751200.0,56.11000061035156,57.029998779296875,56.68000030517578
rost,2016-04-14,0.16666666666666666,0.08790849673202612,12,16.333333333333332,52.59360885620117,-0.05264341686384011,0,-27.43547665224526,0,56.97999954223633,2681200.0,56.02000045776367,57.06999969482422,56.459999084472656
