Tweet Id,Ticker,Datetime,Text,Favs,RTs,Followers,Following,Is a RT,Sentiment
742773052740636672,cost,2016-06-14 17:37:00,cost intraday chart looks great volatile day,0.0,0.0,16.0,8.0,False,1
742772609885044736,cost,2016-06-14 17:36:00,businessinsider american express plan win back costco customers axp cost v,0.0,0.0,57.0,31.0,False,0
742771843178848257,cost,2016-06-14 17:33:00,businessinsider american express plan win back costco customers axp cost v,0.0,0.0,42.0,29.0,False,1
742771132030431232,cost,2016-06-14 17:30:00,rt american express plan win back costco customers axp cost v,0.0,56.0,83.0,546.0,True,0
742771119065812992,cost,2016-06-14 17:30:00,rt american express plan win back costco customers axp cost v,0.0,56.0,85.0,546.0,True,0
742771106394734592,cost,2016-06-14 17:30:00,rt american express plan win back costco customers axp cost v,0.0,56.0,86.0,556.0,True,0
742771093841186817,cost,2016-06-14 17:30:00,rt american express plan win back costco customers axp cost v,0.0,56.0,90.0,543.0,True,0
742771084932448257,cost,2016-06-14 17:30:00,rt american express plan win back costco customers axp cost v,0.0,56.0,89.0,537.0,True,1
742771070915072000,cost,2016-06-14 17:29:00,rt american express plan win back costco customers axp cost v,0.0,56.0,85.0,539.0,True,0
742771056985792512,cost,2016-06-14 17:29:00,rt american express plan win back costco customers axp cost v,0.0,56.0,90.0,537.0,True,0
742770875280326657,cost,2016-06-14 17:29:00,rt american express plan win back costco customers axp cost v,0.0,56.0,351.0,761.0,True,0
742770624632918016,cost,2016-06-14 17:28:00,businessinsider american express plan win back costco customers axp cost v,0.0,0.0,23.0,45.0,False,0
742770156045271040,cost,2016-06-14 17:26:00,businessinsider american express plan win back costco customers axp cost v,0.0,0.0,191.0,405.0,False,1
742770079327100928,cost,2016-06-14 17:26:00,rt american express plan win back costco customers axp cost v,0.0,56.0,87.0,509.0,True,1
742770067855659010,cost,2016-06-14 17:25:00,rt american express plan win back costco customers axp cost v,0.0,56.0,85.0,509.0,True,1
742770054362746880,cost,2016-06-14 17:25:00,rt american express plan win back costco customers axp cost v,0.0,56.0,104.0,505.0,True,1
742770041775632385,cost,2016-06-14 17:25:00,rt american express plan win back costco customers axp cost v,0.0,56.0,96.0,508.0,True,1
742770030417350656,cost,2016-06-14 17:25:00,rt american express plan win back costco customers axp cost v,0.0,56.0,86.0,515.0,True,1
742770015963877376,cost,2016-06-14 17:25:00,rt american express plan win back costco customers axp cost v,0.0,56.0,928.0,3764.0,True,1
742770003649368064,cost,2016-06-14 17:25:00,rt american express plan win back costco customers axp cost v,0.0,56.0,958.0,3949.0,True,0
742769589109432320,cost,2016-06-14 17:24:00,rt american express plan win back costco customers axp cost v,0.0,56.0,55.0,397.0,True,0
742769577520566272,cost,2016-06-14 17:24:00,rt american express plan win back costco customers axp cost v,0.0,56.0,1156.0,4994.0,True,1
742769575830376448,cost,2016-06-14 17:24:00,rt american express plan win back costco customers axp cost v,0.0,56.0,60.0,399.0,True,0
742769574995595264,cost,2016-06-14 17:24:00,rt american express plan win back costco customers axp cost v,0.0,56.0,65.0,397.0,True,1
742769564275052544,cost,2016-06-14 17:23:00,rt american express plan win back costco customers axp cost v,0.0,56.0,2050.0,4999.0,True,1
742769552010805251,cost,2016-06-14 17:23:00,rt american express plan win back costco customers axp cost v,0.0,56.0,64.0,394.0,True,0
742769551759269888,cost,2016-06-14 17:23:00,rt american express plan win back costco customers axp cost v,0.0,56.0,1317.0,4995.0,True,1
742769540090626048,cost,2016-06-14 17:23:00,rt american express plan win back costco customers axp cost v,0.0,56.0,1098.0,4920.0,True,0
742769538945552384,cost,2016-06-14 17:23:00,rt american express plan win back costco customers axp cost v,0.0,56.0,58.0,399.0,True,1
742769526329249792,cost,2016-06-14 17:23:00,rt american express plan win back costco customers axp cost v,0.0,56.0,915.0,4174.0,True,1
742769525708312576,cost,2016-06-14 17:23:00,rt american express plan win back costco customers axp cost v,0.0,56.0,56.0,394.0,True,1
742769515251912704,cost,2016-06-14 17:23:00,rt american express plan win back costco customers axp cost v,0.0,56.0,1070.0,4243.0,True,1
742769504372035584,cost,2016-06-14 17:23:00,rt american express plan win back costco customers axp cost v,0.0,56.0,1149.0,4505.0,True,0
742769501175943168,cost,2016-06-14 17:23:00,rt american express plan win back costco customers axp cost v,0.0,56.0,906.0,3968.0,True,0
742769491399086080,cost,2016-06-14 17:23:00,rt american express plan win back costco customers axp cost v,0.0,56.0,890.0,3745.0,True,0
742769480409976833,cost,2016-06-14 17:23:00,rt american express plan win back costco customers axp cost v,0.0,56.0,971.0,4123.0,True,1
742769466627391488,cost,2016-06-14 17:23:00,rt american express plan win back costco customers axp cost v,0.0,56.0,1212.0,5000.0,True,0
742769453516066816,cost,2016-06-14 17:23:00,rt american express plan win back costco customers axp cost v,0.0,56.0,1362.0,4990.0,True,1
742769442283720705,cost,2016-06-14 17:23:00,rt american express plan win back costco customers axp cost v,0.0,56.0,980.0,4453.0,True,0
742769428576632832,cost,2016-06-14 17:23:00,rt american express plan win back costco customers axp cost v,0.0,56.0,1066.0,4471.0,True,1
742769268501151744,cost,2016-06-14 17:22:00,businessinsider american express plan win back costco customers axp cost v,0.0,0.0,519.0,196.0,False,0
742769196333993984,cost,2016-06-14 17:22:00,rt american express plan win back costco customers axp cost v,0.0,56.0,306625.0,11225.0,True,0
742769072144830464,cost,2016-06-14 17:22:00,rt american express plan win back costco customers axp cost v,0.0,56.0,528.0,81.0,True,0
742768675489472512,cost,2016-06-14 17:20:00,american express plan win back costco customers axp cost v,0.0,0.0,214.0,117.0,False,0
742768469960073216,cost,2016-06-14 17:19:00,rt american express plan win back costco customers axp cost v,0.0,56.0,107.0,179.0,True,1
742768280138481664,cost,2016-06-14 17:18:00,rt american express plan win back costco customers axp cost v,0.0,56.0,434.0,1436.0,True,0
742768126333440001,cost,2016-06-14 17:18:00,rt american express plan win back costco customers axp cost v,0.0,56.0,1288.0,3090.0,True,0
742768088752476161,cost,2016-06-14 17:18:00,rt american express plan win back costco customers axp cost v,0.0,56.0,99.0,263.0,True,0
742768028752941056,cost,2016-06-14 17:17:00,american express plan win back costco customers axp cost v,1.0,0.0,52911.0,57.0,False,0
742768024269295616,cost,2016-06-14 17:17:00,american express plan win back costco customers axp cost v,5.0,56.0,1554576.0,211.0,False,1
742767438928969728,cost,2016-06-14 17:15:00,costco wholesale hits 1 month high,0.0,0.0,43.0,0.0,False,0
742766413039996929,cost,2016-06-14 17:11:00,icon advisers inc co holds stake costco wholesale co cost,0.0,0.0,2225.0,11.0,False,0
742764356048392192,cost,2016-06-14 17:03:00,may retail sales u up 0.5 percent vs positive 0.3 percent expected positive 1.3 percent april cost,0.0,0.0,972.0,1056.0,False,1
742763437160341504,cost,2016-06-14 16:59:00,costco wholesale co cost shares sold dubuque bank trust co,0.0,0.0,1073.0,11.0,False,1
742763147296149508,cost,2016-06-14 16:58:00,costco wholesale co cost shares sold dubuque bank trust co,0.0,0.0,6364.0,2292.0,False,1
742762641345544192,cost,2016-06-14 16:56:00,10 expensive buys sams club worth splurge read,0.0,0.0,153.0,2.0,False,0
742762270095073281,cost,2016-06-14 16:54:00,cost trade triggered,1.0,0.0,1204.0,2034.0,False,0
742761951089053696,cost,2016-06-14 16:53:00,patton albertson miller group llc sells 50 shares costco wholesale co cost,0.0,0.0,529.0,6.0,False,1
742761057119264768,cost,2016-06-14 16:50:00,patton albertson miller group llc sells 50 shares costco wholesale co cost,0.0,0.0,1171.0,58.0,False,1
742759714359017472,cost,2016-06-14 16:44:00,washington trust co dollars 062000 position costco wholesale co cost,0.0,0.0,998.0,0.0,False,0
742758352065835009,cost,2016-06-14 16:39:00,rt shopping shark cages costco dragonfly capital cost,0.0,1.0,2077.0,289.0,True,0
742757294220283904,cost,2016-06-14 16:35:00,shopping shark cages costco dragonfly capital cost,1.0,1.0,27499.0,254.0,False,0
742756731776815104,cost,2016-06-14 16:32:00,shopping shark cages costco dragonfly capital cost,0.0,1.0,27499.0,254.0,False,1
742751873824919552,cost,2016-06-14 16:13:00,cost top news jun 14 2016 cost,0.0,0.0,609.0,539.0,False,0
742751147618885633,cost,2016-06-14 16:10:00,pm cost looking good,0.0,0.0,16.0,8.0,False,1
742748290937036800,cost,2016-06-14 15:59:00,commented beaten down softline retailers awash cash,0.0,0.0,14.0,62.0,False,1
742746320184717312,cost,2016-06-14 15:51:00,nasdaq100 trend chtr intc symc isrg nvda ulta csx txn cost ca pcln csco hsic avgo dish,0.0,0.0,869.0,7.0,False,1
742746184125669376,cost,2016-06-14 15:51:00,p100 trend duk mdt nee jnj unp pg rtn intc vz cl unh txn cost xom pm pfe hon,0.0,0.0,869.0,7.0,False,0
742745196383854593,cost,2016-06-14 15:47:00,5 large cap dividend champions potential,0.0,0.0,2935.0,26.0,False,0
742743658026373120,cost,2016-06-14 15:41:00,cost costco wholesale corporation cost still lot room …,0.0,0.0,767.0,1.0,False,1
742735446304641025,cost,2016-06-14 15:08:00,axp cost amex rarely used switched blue cash use regurlarly buying groceries samsung pay 3 percent cash back might buy,0.0,0.0,9.0,0.0,False,1
742733451179249664,cost,2016-06-14 15:00:00,first step start building data base cost dollars 0 per month,0.0,0.0,8612.0,9363.0,False,0
742726289853796352,cost,2016-06-14 14:32:00,5 large cap dividend champions potential,0.0,0.0,2935.0,26.0,False,0
742658320201289729,cost,2016-06-14 10:01:00,weekly nasdaq100 trend chtr intc symc isrg nvda ulta csx txn cost ca pcln csco hsic avgo,0.0,0.0,869.0,7.0,False,0
742658184830197760,cost,2016-06-14 10:01:00,weekly p100 trend duk mdt nee jnj unp pg rtn intc vz unh cl txn cost xom pm,0.0,0.0,869.0,7.0,False,0
742645932513071105,cost,2016-06-14 09:12:00,wholesale health wellness expo set sept 24 read,0.0,0.0,153.0,2.0,False,0
742618647831678976,cost,2016-06-14 07:24:00,investors sell costco wholesale co cost strength cost,0.0,0.0,1073.0,11.0,False,1
742617802176139264,cost,2016-06-14 07:20:00,investors sell costco wholesale co cost strength cost,0.0,0.0,6364.0,2292.0,False,1
