Ticker,Date,Sentiment_Weighted,Sentiment_mean,Tweets,Tweets_mean,Adj Close,Percent_Change,Percent_Change_Bin,Volume_Change,Volume_Change_Bin,Close,Volume,Low,High,Open
sbac,2016-03-29,0.9090909090909091,0.9090909090909091,11,11.0,95.30374145507812,-0.22956131022542348,0,30.3205225581042,2,100.19000244140625,658300.0,96.87999725341797,100.30000305175781,97.33999633789062
sbac,2016-03-30,0.6923076923076923,0.8006993006993006,13,12.0,95.0849609375,0.2100702111598407,1,5.688308660683061,1,99.95999908447266,857900.0,99.80000305175781,101.4000015258789,100.73999786376953
sbac,2016-03-31,-0.23529411764705882,0.4553681612505142,17,13.666666666666666,95.28470611572266,1.8668433746168667,1,36.5170398147127,2,100.16999816894531,906700.0,99.63999938964844,101.12999725341797,99.63999938964844
sbac,2016-04-01,1.5714285714285714,0.6761473820297349,14,14.666666666666666,97.06352233886719,-0.18620832223078532,0,-12.538374535466145,0,102.04000091552734,1237800.0,99.0999984741211,102.80000305175781,99.13999938964844
sbac,2016-04-04,0.6363636363636364,0.998787878787879,11,15.333333333333334,96.88278198242188,-1.7280381647769572,0,5.320524662848691,1,101.8499984741211,1082600.0,100.69000244140625,102.30999755859375,102.06999969482422
sbac,2016-04-05,0.875,0.8371212121212123,8,9.666666666666666,95.20861053466797,0.49955193380848417,1,-12.129450973513423,0,100.08999633789062,1140200.0,100.08999633789062,101.36000061035156,100.69000244140625
sbac,2016-04-06,1.0,0.8371212121212123,12,10.333333333333334,95.6842269897461,-1.5110684723059542,0,-28.27627507735303,0,100.58999633789062,1001900.0,99.5199966430664,100.62000274658203,100.04000091552734
sbac,2016-04-07,0.75,0.8750000000000001,8,9.333333333333334,94.23837280273438,0.7469309453391082,1,-38.54717506262176,0,99.06999969482422,718600.0,98.4000015258789,100.4000015258789,100.33000183105469
sbac,2016-04-08,0.14285714285714285,0.630952380952381,7,9.0,94.94226837158203,-1.0419973910890556,0,44.74637681159421,2,99.80999755859375,441600.0,98.6500015258789,102.98999786376953,99.55999755859375
sbac,2016-04-11,1.0,1.0,2,3.3333333333333335,93.95297241210938,1.6604512820712625,1,83.38548185231541,2,98.7699966430664,639200.0,98.75,101.44000244140625,100.58999633789062
sbac,2016-04-12,1.1111111111111112,1.0370370370370372,9,5.333333333333333,95.51301574707031,1.0456996767015392,1,-45.97338338167548,0,100.41000366210938,1172200.0,98.62000274658203,101.37000274658203,98.81999969482422
sbac,2016-04-13,1.0,1.0370370370370372,5,5.333333333333333,96.51179504394531,-0.5913599642814016,0,-35.970314227064584,0,101.45999908447266,633300.0,100.91999816894531,102.16000366210938,101.27999877929688
sbac,2016-04-14,0.5555555555555556,0.888888888888889,9,7.666666666666667,95.9410629272461,0.7237745251820193,1,5.376078914919846,1,100.86000061035156,405500.0,100.58000183105469,101.98999786376953,101.66999816894531
sbac,2016-04-15,0.6,0.7185185185185187,5,6.333333333333333,96.63545989990234,0.6201542798579762,1,54.10718464778843,2,101.58999633789062,427300.0,100.61000061035156,101.8499984741211,100.9800033569336
sbac,2016-04-18,-0.3333333333333333,0.388888888888889,6,8.0,97.23474884033203,-0.3521998425548123,0,-12.558845861807132,0,102.22000122070312,658500.0,101.19000244140625,102.33000183105469,101.58999633789062
sbac,2016-04-19,0.5,0.388888888888889,4,6.666666666666667,96.89228820800781,1.5314885999584638,1,68.73914553664466,2,101.86000061035156,575800.0,101.29000091552734,102.52999877929688,102.48999786376953
sbac,2016-04-20,1.0,0.388888888888889,6,5.333333333333333,98.37618255615234,-0.4060844261946084,0,-19.874433923425283,0,103.41999816894531,971600.0,101.18000030517578,103.80000305175781,102.20999908447266
sbac,2016-04-21,0.0,0.5000000000000001,2,4.0,97.97669219970703,0.7184550133581213,1,-27.617212588310856,0,103.0,778500.0,102.86000061035156,104.33000183105469,104.23999786376953
sbac,2016-04-22,0.4,0.4666666666666668,10,6.0,98.68061065673828,-0.24099552622433018,0,-23.762200532386867,0,103.73999786376953,563500.0,102.4000015258789,103.86000061035156,102.98999786376953
sbac,2016-04-25,1.0,0.8571428571428572,5,7.0,98.44279479980469,0.8116657911660496,1,72.25325884543761,2,103.48999786376953,429600.0,102.66999816894531,104.08999633789062,103.83000183105469
sbac,2016-04-26,0.5909090909090909,0.8636363636363636,22,9.666666666666666,99.2418212890625,0.4696634886818929,1,-13.918918918918921,0,104.33000183105469,740000.0,103.04000091552734,104.51000213623047,103.98999786376953
sbac,2016-04-27,1.0,0.8636363636363636,8,11.666666666666666,99.70792388916016,-0.7345903260384978,0,-7.299843014128726,0,104.81999969482422,637000.0,103.33000183105469,104.91000366210938,104.05000305175781
sbac,2016-04-28,0.4666666666666667,0.6858585858585858,15,15.0,98.97547912597656,-0.9706917042693775,0,23.878069432684157,2,104.05000305175781,590500.0,103.33999633789062,105.52999877929688,104.0199966430664
sbac,2016-04-29,0.7142857142857143,0.7269841269841271,7,10.0,98.01473236083984,2.0865904199949714,2,81.98222829801777,2,103.04000091552734,731500.0,102.12000274658203,104.23999786376953,103.41000366210938
sbac,2016-05-03,0.7045454545454546,0.9015151515151514,44,17.333333333333332,94.20030975341797,0.767464351528302,1,-64.57724608118787,0,99.02999877929688,5441700.0,97.61000061035156,101.69000244140625,100.0
sbac,2016-05-04,0.5,0.7348484848484848,38,29.0,94.92326354980469,0.17034537335567368,1,-54.580825897489106,0,99.79000091552734,1927600.0,97.83999633789062,99.83000183105469,98.37999725341797
sbac,2016-05-05,1.25,0.818181818181818,16,32.666666666666664,95.0849609375,0.9703862063122015,1,14.026270702455745,1,99.95999908447266,875500.0,99.76000213623047,101.68000030517578,100.44999694824219
sbac,2016-05-09,0.0,0.5303030303030302,5,13.0,95.32275390625,1.9259742804308866,1,-51.793121327341865,0,100.20999908447266,2314400.0,99.4800033569336,101.63999938964844,101.20999908447266
sbac,2016-05-10,1.0714285714285714,0.6904761904761904,14,10.333333333333334,97.15864562988281,-0.46015721671787135,0,-39.23097606883571,0,102.13999938964844,1115700.0,99.62999725341797,102.19000244140625,100.23999786376953
sbac,2016-05-11,0.3888888888888889,0.4867724867724867,18,12.333333333333334,96.71156311035156,-0.48196704085411435,0,11.430678466076705,1,101.66999816894531,678000.0,101.37999725341797,102.80000305175781,101.52999877929688
sbac,2016-05-12,0.2,0.5534391534391534,5,12.333333333333334,96.24544525146484,-1.1662230046365907,0,43.295830575777636,2,101.18000030517578,755500.0,100.29000091552734,102.38999938964844,102.19000244140625
sbac,2016-05-13,0.5,0.3629629629629629,8,10.333333333333334,95.12300872802734,-0.11000193054792051,0,-25.854424533530384,0,100.0,1082600.0,99.63999938964844,101.66999816894531,100.9000015258789
sbac,2016-05-16,1.0,0.7777777777777777,1,6.333333333333333,95.01837158203125,-0.690776351972433,0,41.1237074872306,2,99.88999938964844,802700.0,99.45999908447266,100.44999694824219,100.13999938964844
sbac,2016-05-17,-0.11764705882352941,0.6274509803921567,17,8.0,94.36200714111328,-0.7560426858616687,0,-33.350988700564976,0,99.19999694824219,1132800.0,98.48999786376953,100.0999984741211,99.94000244140625
sbac,2016-05-19,0.1,0.01633986928104568,10,14.0,92.6878662109375,-0.14370162478812842,0,37.099524911682295,2,97.44000244140625,1641800.0,96.68000030517578,98.38999938964844,98.38999938964844
sbac,2016-05-20,0.7272727272727273,0.29797979797979796,11,12.0,92.55467224121094,0.33917149699875804,1,-52.121373672753116,0,97.30000305175781,2250900.0,96.68000030517578,97.80000305175781,97.73999786376953
sbac,2016-05-23,1.25,0.24999999999999992,4,3.0,92.86859130859375,0.8706448451883952,1,-9.956388605363276,0,97.62999725341797,1077700.0,96.94999694824219,99.4800033569336,97.54000091552734
sbac,2016-05-24,0.3333333333333333,0.027777777777777696,3,3.0,93.6771469116211,0.060911592186996266,1,-17.24031327287716,0,98.4800033569336,970400.0,97.3499984741211,98.69000244140625,97.91000366210938
sbac,2016-05-25,1.2,0.9277777777777777,5,4.0,93.73420715332031,0.16237273043229195,1,-13.497696426347904,0,98.54000091552734,803100.0,97.80999755859375,99.12999725341797,98.98999786376953
sbac,2016-05-26,0.6666666666666666,0.7333333333333333,6,4.666666666666667,93.88640594482422,0.15195988844032282,1,32.819922268605154,2,98.69999694824219,694700.0,97.9000015258789,99.01000213623047,98.33999633789062
sbac,2016-05-31,0.6,0.9500000000000001,5,4.666666666666667,94.55227661132812,-1.0462871604295154,0,-68.66923540667348,0,99.4000015258789,3815100.0,98.04000091552734,99.5199966430664,99.33999633789062
