Ticker,Date,Sentiment_Weighted,Sentiment_mean,Tweets,Tweets_mean,Adj Close,Percent_Change,Percent_Change_Bin,Volume_Change,Volume_Change_Bin,Close,Volume,Low,High,Open
stx,2016-03-28,0.3333333333333333,0.3333333333333333,3,3.0,22.355112075805664,0.7752303076732803,1,-9.873617693522906,0,33.540000915527344,3924600.0,33.25,33.9900016784668,33.65999984741211
stx,2016-03-29,0.23076923076923078,0.28205128205128205,39,21.0,22.52841567993164,1.0946478895180523,1,5.168075542110762,1,33.79999923706055,3537100.0,32.47999954223633,33.93000030517578,33.209999084472656
stx,2016-03-30,0.08333333333333333,0.21581196581196582,24,22.0,22.775022506713867,0.8194430614493875,1,-26.309847038898894,0,34.16999816894531,3719900.0,33.54999923706055,34.56999969482422,34.029998779296875
stx,2016-03-31,0.45161290322580644,0.25523848910945685,31,31.333333333333332,22.961650848388672,-2.2060938065632363,0,66.1936378228513,2,34.45000076293945,2741200.0,33.88999938964844,34.630001068115234,33.97999954223633
stx,2016-04-01,0.30952380952380953,0.2814900153609831,84,46.333333333333336,22.455095291137695,-0.4155547591905062,0,-49.224048993568495,0,33.689998626708984,4555700.0,33.34000015258789,34.119998931884766,33.900001525878906
stx,2016-04-04,-0.2727272727272727,0.031313131313131314,11,25.333333333333332,22.36178207397461,-2.05664203403374,0,49.76223413453225,2,33.54999923706055,2313200.0,33.22999954223633,33.84000015258789,33.66999816894531
stx,2016-04-05,0.375,0.06742424242424243,16,15.666666666666666,21.901880264282227,2.6171801827292063,2,1.7810235834079036,1,32.86000061035156,3464300.0,32.650001525878906,33.400001525878906,33.27000045776367
stx,2016-04-06,0.30434782608695654,0.13554018445322794,23,16.666666666666668,22.4750919342041,-1.8090077575943386,0,-9.727736812251841,0,33.720001220703125,3526000.0,32.0099983215332,33.720001220703125,32.86000061035156
stx,2016-04-07,0.7586206896551724,0.4793228385807096,29,22.666666666666668,22.06851577758789,0.36240332756625193,1,-6.600691171850459,0,33.11000061035156,3183000.0,32.650001525878906,33.599998474121094,33.29999923706055
stx,2016-04-11,0.3333333333333333,0.396604938271605,27,23.333333333333332,23.31490707397461,0.17154343937355598,1,-37.953930975984726,0,34.97999954223633,7545200.0,34.209999084472656,35.790000915527344,34.349998474121094
stx,2016-04-12,0.1791044776119403,0.29581260364842454,134,59.0,23.354902267456055,-3.167804506359695,0,55.93719961550785,2,35.040000915527344,4681500.0,34.029998779296875,35.18000030517578,34.939998626708984
stx,2016-04-14,0.36507936507936506,0.27289788220429134,126,103.66666666666667,18.069387435913086,-5.606781735657429,0,-59.933882114534164,0,27.110000610351562,48458900.0,26.93000030517578,29.850000381469727,29.670000076293945
stx,2016-04-15,0.21858864027538727,0.28605926975877366,581,252.66666666666666,17.056276321411133,0.7424516077952692,1,-44.470940892890255,0,25.59000015258789,19415600.0,25.540000915527344,27.1200008392334,26.969999313354492
stx,2016-04-18,0.26666666666666666,0.1831376091538693,45,132.33333333333334,17.182910919189453,-1.7455166585005677,0,-16.920037472289984,0,25.780000686645508,10781300.0,25.139999389648438,26.270000457763672,25.510000228881836
stx,2016-04-19,0.49777777777777776,0.2873351400180668,225,117.33333333333333,16.882980346679688,1.3422968919320821,1,-3.2108606580254717,0,25.329999923706055,8957100.0,25.18000030517578,26.1200008392334,25.84000015258789
stx,2016-04-20,-0.00980392156862745,0.25154684095860563,102,124.0,17.109600067138672,-0.9349571109648069,0,-0.9458446277178623,0,25.670000076293945,8669500.0,25.219999313354492,26.010000228881836,25.43000030517578
stx,2016-04-21,0.30985915492957744,0.2659443370462426,71,132.66666666666666,16.94963264465332,-0.43256678762557677,0,-15.916157205240179,0,25.43000030517578,8587500.0,25.229999542236328,25.959999084472656,25.739999771118164
stx,2016-04-22,0.10256410256410256,0.13420644530835082,39,70.66666666666667,16.876314163208008,3.830934932661423,2,8.823244283795194,1,25.31999969482422,7220700.0,25.010000228881836,25.739999771118164,25.479999542236328
stx,2016-04-25,0.8333333333333334,0.4518518518518519,12,27.0,17.52283477783203,2.700682223991868,2,-5.2202906665987925,0,26.290000915527344,7857800.0,25.260000228881836,26.3799991607666,25.329999923706055
stx,2016-04-26,0.2571428571428571,0.519047619047619,70,32.333333333333336,17.996070861816406,1.2592521306556304,1,-3.187604060368443,0,27.0,7447600.0,26.440000534057617,27.100000381469727,26.540000915527344
stx,2016-04-27,0.4393939393939394,0.5099567099567098,66,49.333333333333336,18.222686767578125,-1.6093890518002252,0,2.36054478377854,1,27.34000015258789,7210200.0,26.5,27.389999389648438,27.0
stx,2016-04-29,0.3230769230769231,0.43669663669663666,65,57.666666666666664,14.510160446166992,-5.925571110520755,0,-23.061219480264448,0,21.770000457763672,24443200.0,21.610000610351562,26.219999313354492,26.170000076293945
stx,2016-05-02,-0.05714285714285714,0.1537300474186869,35,99.33333333333333,13.650350570678711,-5.078104968550512,0,-27.122825861546396,0,20.479999542236328,18806300.0,20.209999084472656,21.15999984741211,21.139999389648438
stx,2016-05-03,0.33460076045627374,0.20842799675664603,263,114.66666666666667,12.957171440124512,3.6522659604010688,2,-14.569333479260148,0,19.440000534057617,13705500.0,19.299999237060547,20.469999313354492,20.3799991607666
stx,2016-05-04,0.25862068965517243,0.1786928643228629,116,138.0,13.430401802062988,-0.6947838557922803,0,-32.514284250172956,0,20.149999618530273,11708700.0,19.75,20.479999542236328,19.809999465942383
stx,2016-05-05,0.4745762711864407,0.3559325737659622,118,165.66666666666666,13.337089538574219,-1.5996336633833264,0,7.026336104888831,1,20.010000228881836,7901700.0,19.899999618530273,20.420000076293945,20.200000762939453
stx,2016-05-06,-0.06521739130434782,0.2226598565124217,46,93.33333333333333,13.12374496459961,-1.1011577151019192,0,5.5611394246118495,1,19.06999969482422,8456900.0,18.809999465942383,19.399999618530273,19.34000015258789
stx,2016-05-09,0.0,0.0,8,32.0,12.979231834411621,2.067832300039285,2,-31.658302715297072,0,18.860000610351562,8927200.0,18.709999084472656,19.290000915527344,19.1200008392334
stx,2016-05-10,0.6,0.19999999999999993,35,19.333333333333332,13.247620582580566,-2.7532519476267447,0,-11.584986067857727,0,19.25,6101000.0,18.59000015258789,19.3799991607666,18.75
stx,2016-05-11,0.23255813953488372,0.27751937984496117,43,28.666666666666668,12.882880210876465,0.37392997494425373,1,87.64784398057172,2,18.719999313354492,5394200.0,18.690000534057617,19.450000762939453,19.200000762939453
stx,2016-05-12,0.6521739130434783,0.4949106841927873,23,33.666666666666664,12.931053161621094,1.5965995613897999,1,-35.710969067683585,0,18.790000915527344,10122100.0,18.420000076293945,18.8700008392334,18.860000610351562
stx,2016-05-13,0.9047619047619048,0.5964979857800888,21,29.0,13.137510299682617,0.3666679781568538,1,11.393183145342235,1,19.09000015258789,6507400.0,18.6299991607666,19.469999313354492,18.719999313354492
stx,2016-05-16,0.1111111111111111,0.1751751751751751,9,22.333333333333332,13.185681343078613,2.505252893620935,2,-1.1436375675973998,0,19.15999984741211,7248800.0,18.979999542236328,19.360000610351562,19.079999923706055
