Tweet Id,Ticker,Datetime,Text,Favs,RTs,Followers,Following,Is a RT,Sentiment
729723675260375040,amgn,2016-05-09 17:24:00,rt exclusive medivation decides explore sale signs non disclosure agreements pfizer inc amgen inc sources rtrs md…,0.0,14.0,374.0,170.0,True,0
729723476668338176,amgn,2016-05-09 17:23:00,rt ibb strong day nhod many list across caps blue kite juno bpmc amgn celg sage alny opht xlrn b…,0.0,6.0,1450.0,2307.0,True,1
729723285013975046,amgn,2016-05-09 17:22:00,rt ibb strong day nhod many list across caps blue kite juno bpmc amgn celg sage alny opht xlrn b…,0.0,6.0,107.0,85.0,True,1
729723138938798080,amgn,2016-05-09 17:22:00,u k cost agency recommends new pcsk9 drugs discounts,0.0,0.0,4487.0,350.0,False,0
729722735371423745,amgn,2016-05-09 17:20:00,rt exclusive medivation decides explore sale signs non disclosure agreements pfizer inc amgen inc sources rtrs md…,0.0,14.0,294.0,271.0,True,1
729722530097995776,amgn,2016-05-09 17:19:00,rt ibb strong day nhod many list across caps blue kite juno bpmc amgn celg sage alny opht xlrn b…,0.0,6.0,1220.0,1367.0,True,0
729721818999726082,amgn,2016-05-09 17:16:00,rt exclusive medivation decides explore sale signs non disclosure agreements pfizer inc amgen inc sources rtrs md…,0.0,14.0,26294.0,74.0,True,1
729721679119851520,amgn,2016-05-09 17:16:00,amgn top news may 9 2016 amgn,0.0,0.0,605.0,542.0,False,1
729721622131818498,amgn,2016-05-09 17:16:00,rt ibb strong day nhod many list across caps blue kite juno bpmc amgn celg sage alny opht xlrn b…,0.0,6.0,1311.0,30.0,True,1
729721560110534657,amgn,2016-05-09 17:15:00,ibb strong day nhod many list across caps blue kite juno bpmc amgn celg sage alny opht xlrn biib bmrn sgen,8.0,6.0,15720.0,383.0,False,1
729721247349805056,amgn,2016-05-09 17:14:00,rt exclusive medivation decides explore sale signs non disclosure agreements pfizer inc amgen inc sources rtrs md…,0.0,14.0,358.0,435.0,True,0
729720813977505792,amgn,2016-05-09 17:12:00,rt mdvn signs non disclosure amgn pfe exploring sale seeing reuters source,0.0,5.0,7.0,34.0,True,1
729720802904576002,amgn,2016-05-09 17:12:00,rt medivation up 4 percent said sign nda drugmaking giants mdvn sny pfe amgn full story,0.0,3.0,252.0,668.0,True,0
729719977843019776,amgn,2016-05-09 17:09:00,rt exclusive medivation decides explore sale signs non disclosure agreements pfizer inc amgen inc sources rtrs md…,0.0,14.0,115.0,266.0,True,0
729719973174611968,amgn,2016-05-09 17:09:00,amgn loves overpay come dollars 5 baby,0.0,0.0,877.0,1193.0,False,1
729719513353203712,amgn,2016-05-09 17:07:00,rt exclusive medivation decides explore sale signs non disclosure agreements pfizer inc amgen inc sources rtrs md…,0.0,14.0,139.0,378.0,True,1
729719488439013380,amgn,2016-05-09 17:07:00,rt exclusive medivation decides explore sale signs non disclosure agreements pfizer inc amgen inc sources rtrs md…,0.0,14.0,1824.0,442.0,True,1
729719095436951552,amgn,2016-05-09 17:06:00,rt exclusive medivation decides explore sale signs non disclosure agreements pfizer inc amgen inc sources rtrs md…,0.0,14.0,83.0,0.0,True,1
729719090651254786,amgn,2016-05-09 17:06:00,rt medivation up 4 percent said sign nda drugmaking giants mdvn sny pfe amgn full story,0.0,3.0,9312.0,8703.0,True,1
729719082660978688,amgn,2016-05-09 17:06:00,rt medivation up 4 percent said sign nda drugmaking giants mdvn sny pfe amgn full story,0.0,3.0,10642.0,7473.0,True,1
729718887982370816,amgn,2016-05-09 17:05:00,rt exclusive medivation decides explore sale signs non disclosure agreements pfizer inc amgen inc sources rtrs md…,0.0,14.0,408.0,326.0,True,1
729718863458381825,amgn,2016-05-09 17:05:00,rt exclusive medivation decides explore sale signs non disclosure agreements pfizer inc amgen inc sources rtrs md…,0.0,14.0,691.0,110.0,True,1
729718843854061568,amgn,2016-05-09 17:05:00,medivation up 4 percent said sign nda drugmaking giants mdvn sny pfe amgn full story,1.0,3.0,12693.0,130.0,False,0
729718838124785665,amgn,2016-05-09 17:05:00,rt exclusive medivation decides explore sale signs non disclosure agreements pfizer inc amgen inc sources rtrs…,0.0,5.0,691.0,110.0,True,1
729718619643482114,amgn,2016-05-09 17:04:00,rt exclusive medivation decides explore sale signs non disclosure agreements pfizer inc amgen inc sources rtrs md…,0.0,14.0,287.0,41.0,True,1
729718613284769793,amgn,2016-05-09 17:04:00,rt exclusive medivation decides explore sale signs non disclosure agreements pfizer inc amgen inc sources rtrs md…,0.0,14.0,2690.0,442.0,True,1
729718580229591041,amgn,2016-05-09 17:04:00,rt exclusive succumbs pressure explore sources via mdvn pfe amgn sasy,0.0,6.0,56.0,364.0,True,1
729718538164944897,amgn,2016-05-09 17:03:00,exclusive medivation decides explore sale signs non disclosure agreements pfizer inc amgen inc sources rtrs mdvn pfe amgn,9.0,14.0,8711.0,93.0,False,1
729718503184449538,amgn,2016-05-09 17:03:00,rt exclusive succumbs pressure explore sources via mdvn pfe amgn sasy,0.0,6.0,132.0,516.0,True,1
729718458666131461,amgn,2016-05-09 17:03:00,rt exclusive medivation decides explore sale signs non disclosure agreements pfizer inc amgen inc sources rtrs…,0.0,5.0,83.0,0.0,True,0
729718454379368448,amgn,2016-05-09 17:03:00,rt mdvn signs non disclosure amgn pfe exploring sale seeing reuters source,0.0,5.0,3415.0,369.0,True,1
729718287312007169,amgn,2016-05-09 17:02:00,rt exclusive medivation decides explore sale signs non disclosure agreements pfizer inc amgen inc sources rtrs…,0.0,5.0,3670.0,559.0,True,0
729718269276397568,amgn,2016-05-09 17:02:00,exclusive succumbs pressure explore sources via mdvn pfe amgn sasy,0.0,6.0,680.0,824.0,False,0
729718246493040640,amgn,2016-05-09 17:02:00,mdvn signs non disclosure amgn pfe exploring sale seeing reuters source,0.0,5.0,646.0,58.0,False,1
729718052133154817,amgn,2016-05-09 17:01:00,rt exclusive medivation decides explore sale signs non disclosure agreements pfizer inc amgen inc sources rtrs…,0.0,5.0,204.0,127.0,True,1
729717996592058368,amgn,2016-05-09 17:01:00,exclusive medivation decides explore sale signs non disclosure agreements pfizer inc amgen inc sources rtrs mdvn pfe amgn,0.0,5.0,194.0,507.0,False,1
729717715091349505,amgn,2016-05-09 17:00:00,present bank america merrill lynch 2016 health care conference read,0.0,0.0,207.0,2.0,False,1
729713067488071680,amgn,2016-05-09 16:42:00,rt seekingalpha healthcare industry grow dollars 82 billion,0.0,0.0,8602.0,4.0,False,1
729711520288907264,amgn,2016-05-09 16:35:00,healthcare industry grow dollars 82 billion,0.0,0.0,306.0,1.0,False,1
729711518636384256,amgn,2016-05-09 16:35:00,healthcare industry grow dollars 82 billion,0.0,0.0,1934.0,29.0,False,0
729711517403258880,amgn,2016-05-09 16:35:00,healthcare industry grow dollars 82 billion,0.0,0.0,3121.0,29.0,False,1
729710786088701953,amgn,2016-05-09 16:33:00,adap therapeutics mdt bsx tmo ew dxcm idxx nvta amgn sny lly bayry gild biib celg regn,1.0,0.0,16.0,37.0,False,1
729709111550562306,amgn,2016-05-09 16:26:00,best outperformers ranked 35 40 beav amgn tso nyt mik,0.0,0.0,130.0,161.0,False,0
729705805038112769,amgn,2016-05-09 16:13:00,icer questions high prices multiple myeloma meds,0.0,0.0,4485.0,350.0,False,0
729700330427064320,amgn,2016-05-09 15:51:00,nasdaq100 performance cern regn trip myl bmrn dish vrtx gild biib alxn celg amgn cost,0.0,0.0,852.0,7.0,False,0
729700189443854337,amgn,2016-05-09 15:50:00,p100 performance agn emc gild biib tgt celg amgn lly cost cvs mrk pfe aapl mdt,0.0,0.0,852.0,7.0,False,0
729698415211368448,amgn,2016-05-09 15:43:00,rt biotech stocks showing strength gild amgn alxn xbi labu celg biib mnk,0.0,2.0,736.0,322.0,True,0
729698189838667777,amgn,2016-05-09 15:43:00,biotech stocks showing strength gild amgn alxn xbi labu celg biib mnk,1.0,2.0,12786.0,3081.0,False,1
729697075412209664,amgn,2016-05-09 15:38:00,amgn 3 days ago looking great,2.0,0.0,2523.0,314.0,False,1
729696820469899264,amgn,2016-05-09 15:37:00,amgen inc amgn upgraded “buy” zacks investment research,0.0,0.0,395.0,10.0,False,1
729690780562919424,amgn,2016-05-09 15:13:00,sam ideas see greater sam gbx amgn,0.0,0.0,41.0,20.0,False,1
729689793248911360,amgn,2016-05-09 15:09:00,amgn maturity oi callputratio 1.18 puts 1358 calls 1148 bearish,0.0,0.0,935.0,8.0,False,1
729689659945701376,amgn,2016-05-09 15:09:00,first quarter metrics show limited growth prospects bmy r rhhby ibb regn amgn,0.0,0.0,332.0,13.0,False,1
729689228255363075,amgn,2016-05-09 15:07:00,ibb bullish reversal candles 60 min daily charts see hold amgn biib celg gild regn alxn,2.0,0.0,48.0,62.0,False,1
729682230856060928,amgn,2016-05-09 14:39:00,adap therapeutics mdt bsx tmo ew dxcm idxx nvta amgn sny lly bayry gild biib celg regn,1.0,0.0,16.0,36.0,False,0
729677729138810880,amgn,2016-05-09 14:21:00,amgn platelet biogenesis wins,0.0,0.0,372.0,137.0,False,0
729677006653263873,amgn,2016-05-09 14:18:00,venbio partners closes dollars 15 million fund mrk amgn,2.0,0.0,1488.0,2646.0,False,1
729671058740088832,amgn,2016-05-09 13:55:00,amgn above pivotr1154.64200 day sma 1 days yhi50 percent r154.4512 million 0.63 offhi 2 days lm 1 dyrng 2.09 0 nearhi atgpivh4 accel,0.0,0.0,6783.0,271.0,False,1
729661853568274432,amgn,2016-05-09 13:18:00,amgn platelet biogenesis wins amgen golden ticket labcentral stock news alerts app,0.0,0.0,1163.0,10.0,False,1
729661463313387521,amgn,2016-05-09 13:17:00,amgn platelet biogenesis wins amgen golden ticket labcentral,0.0,0.0,6030.0,2700.0,False,1
729643399683379200,amgn,2016-05-09 12:05:00,merck amgen baxalta back dollars 15 million biotech fund venbio,0.0,0.0,2740.0,2467.0,False,0
729643398630608896,amgn,2016-05-09 12:05:00,merck amgen baxalta back dollars 15 million biotech fund venbio,0.0,0.0,1962.0,1784.0,False,1
729643064638181376,amgn,2016-05-09 12:03:00,charts see possible value apple facebook aapl fb amgn,1.0,0.0,857.0,500.0,False,0
729635996866859008,amgn,2016-05-09 11:35:00,investing hang swings,0.0,0.0,2860.0,1208.0,False,1
729632893463580673,amgn,2016-05-09 11:23:00,adap therapeutics mdt bsx tmo ew dxcm idxx nvta amgn sny lly bayry gild biib celg regn,0.0,0.0,16.0,36.0,False,1
729631595229945858,amgn,2016-05-09 11:18:00,amgn oi maturity 150.00 highest put 155.00 highest call,0.0,0.0,935.0,8.0,False,1
729631313435758592,amgn,2016-05-09 11:17:00,rt nice backs use sanofi amgens pcsk9 inhibitors,0.0,3.0,261.0,22.0,True,1
729630985994838016,amgn,2016-05-09 11:15:00,rt top upcoming 2016 biotech events icpt biib prta vrtx espr amgn celg kite infi vrtx gild acor fgen,0.0,7.0,51.0,202.0,True,0
729621512253222913,amgn,2016-05-09 10:38:00,clearbridge investments llc buys 20088 shares amgen inc amgn,0.0,0.0,1004.0,11.0,False,1
729621033850949632,amgn,2016-05-09 10:36:00,clearbridge investments llc buys 20088 shares amgen inc amgn,0.0,0.0,6217.0,2293.0,False,1
729617793411219456,amgn,2016-05-09 10:23:00,commented investing biotech hang swings,0.0,0.0,3079.0,664.0,False,0
729607291717230593,amgn,2016-05-09 09:41:00,amgen inc amgn position decreased rock springs capital management lp,0.0,0.0,934.0,0.0,False,1
729595433467691012,amgn,2016-05-09 08:54:00,rt top upcoming 2016 biotech events icpt biib prta vrtx espr amgn celg kite infi vrtx gild acor fgen,0.0,6.0,57.0,74.0,True,0
729592213550804992,amgn,2016-05-09 08:41:00,amgn madhavan balachandran sells 30000 shares amgen inc stock,0.0,0.0,617.0,5.0,False,0
729592103987204096,amgn,2016-05-09 08:41:00,amgn madhavan balachandran sells 30000 shares amgen inc stock,0.0,0.0,160.0,0.0,False,1
729589690634919936,amgn,2016-05-09 08:31:00,,1.0,0.0,18.0,30.0,False,1
729588718881939456,amgn,2016-05-09 08:28:00,first quarter metrics show limited growth prospects bmy r rhhby ibb regn amgn,0.0,0.0,1557.0,520.0,False,1
729585897394585600,amgn,2016-05-09 08:16:00,rt top upcoming 2016 biotech events icpt biib prta vrtx espr amgn celg kite infi vrtx gild acor fgen,0.0,6.0,368.0,1177.0,True,1
729584014068174848,amgn,2016-05-09 08:09:00,itus profits much bigger amgn,0.0,0.0,18.0,57.0,False,1
729567467601678336,amgn,2016-05-09 07:03:00,rt merck amgen baxalta back dollars 15 million biotech fund venbio,0.0,5.0,181.0,96.0,True,1
729561099310399488,amgn,2016-05-09 06:38:00,itus profits much bigger amgn,0.0,0.0,44.0,241.0,False,0
729560187657433089,amgn,2016-05-09 06:34:00,itus profits much bigger amgn,0.0,0.0,710.0,482.0,False,1
729557924608086016,amgn,2016-05-09 06:25:00,itus profits much bigger amgn,0.0,0.0,354.0,248.0,False,1
729555060615688193,amgn,2016-05-09 06:14:00,itus profits much bigger amgn,0.0,0.0,66.0,353.0,False,1
729551927361609728,amgn,2016-05-09 06:01:00,itus profits much bigger amgn,0.0,0.0,387.0,365.0,False,1
729529792471650304,amgn,2016-05-09 04:33:00,rt top upcoming 2016 biotech events icpt biib prta vrtx espr amgn celg kite infi vrtx gild acor fgen,0.0,4.0,705.0,86.0,True,0
729527756531212288,amgn,2016-05-09 04:25:00,rt top upcoming 2016 biotech events icpt biib prta vrtx espr amgn celg kite infi vrtx gild acor fgen,0.0,4.0,82.0,281.0,True,0
729525797585833984,amgn,2016-05-09 04:17:00,itus profits much bigger amgn,0.0,0.0,374.0,571.0,False,1
729509729479823362,amgn,2016-05-09 03:14:00,rt top upcoming 2016 biotech events icpt biib prta vrtx espr amgn celg kite infi vrtx gild acor fgen,0.0,2.0,25.0,77.0,True,0
729508299167567872,amgn,2016-05-09 03:08:00,rt top upcoming 2016 biotech events icpt biib prta vrtx espr amgn celg kite infi vrtx gild acor fgen,0.0,2.0,16184.0,100.0,True,1
729507312390443008,amgn,2016-05-09 03:04:00,top upcoming 2016 biotech events icpt biib prta vrtx espr amgn celg kite infi vrtx gild acor fgen,18.0,8.0,2799.0,32.0,False,1
729482713615343616,amgn,2016-05-09 01:26:00,amgn max pain 155.00 maturity price equals 153.19 bullish,0.0,0.0,934.0,8.0,False,1
729472222113435648,amgn,2016-05-09 00:45:00,itus profits much bigger amgn,0.0,0.0,15.0,53.0,False,1
729472047475232768,amgn,2016-05-09 00:44:00,rt bilb massive gains coming 💥 dollars 008 dollars 10 💥 aapl amat amgn amtd amzn …,0.0,5.0,209.0,237.0,True,1
729471238989557760,amgn,2016-05-09 00:41:00,rt bilb massive gains coming 💥 dollars 008 dollars 10 💥 aapl amat amgn amtd amzn …,0.0,5.0,1131.0,1144.0,True,1
729467359648489472,amgn,2016-05-09 00:25:00,rt bilb massive gains coming 💥 dollars 008 dollars 10 💥 aapl amat amgn amtd amzn …,0.0,5.0,608.0,0.0,True,0
729466758139133953,amgn,2016-05-09 00:23:00,rt bilb massive gains coming 💥 dollars 008 dollars 10 💥 aapl amat amgn amtd amzn …,0.0,5.0,64.0,136.0,True,1
729465631884640256,amgn,2016-05-09 00:18:00,rt bilb massive gains coming 💥 dollars 008 dollars 10 💥 aapl amat amgn amtd amzn …,0.0,5.0,71.0,69.0,True,1
729459136027500544,amgn,2016-05-08 23:53:00,bilb massive gains coming 💥 dollars 008 dollars 10 💥 aapl amat amgn amtd amzn,1.0,5.0,8450.0,6126.0,False,1
