Ticker,Date,Sentiment_Weighted,Sentiment_mean,Tweets,Tweets_mean,Adj Close,Percent_Change,Percent_Change_Bin,Volume_Change,Volume_Change_Bin,Close,Volume,Low,High,Open
ebay,2016-03-29,0.5339805825242718,0.7669902912621359,103,53.5,21.9689884185791,-0.24892176011672706,0,-19.726256701083,0,24.100000381469727,13859700.0,23.360000610351562,24.110000610351562,23.700000762939453
ebay,2016-03-30,0.3850574712643678,0.6396793512628799,174,93.66666666666667,21.914302825927734,-0.7487941500195938,0,33.62395175135047,2,24.040000915527344,11125700.0,24.010000228881836,24.56999969482422,24.059999465942383
ebay,2016-03-31,0.391304347826087,0.43678080053824225,92,123.0,21.75020980834961,0.08383483695264538,1,-24.8792595482491,0,23.860000610351562,14866600.0,23.799999237060547,24.149999618530273,24.1299991607666
ebay,2016-04-01,0.43333333333333335,0.4032317174745961,60,108.66666666666667,21.768444061279297,0.628129453828441,1,11.174885161937343,1,23.8799991607666,11167900.0,23.670000076293945,24.3799991607666,24.3700008392334
ebay,2016-04-04,0.6,0.5502195204322864,25,31.0,21.90517807006836,1.498133765308074,1,33.61737771728188,2,24.030000686645508,12415900.0,23.399999618530273,24.18000030517578,23.399999618530273
ebay,2016-04-05,0.5833333333333334,0.5531746031746032,48,31.333333333333332,22.233346939086914,4.2640625625982365,2,30.565166548119937,2,24.389999389648438,16589800.0,23.649999618530273,24.670000076293945,23.690000534057617
ebay,2016-04-06,0.45161290322580644,0.5449820788530466,93,55.333333333333336,23.1813907623291,-5.230067325038212,0,-7.0917107176658,0,25.43000030517578,21660500.0,24.360000610351562,25.520000457763672,24.450000762939453
ebay,2016-04-07,0.47540983606557374,0.5034520242082379,122,87.66666666666667,21.9689884185791,-0.1244739030655917,0,-57.775635546898286,0,24.100000381469727,20124400.0,23.959999084472656,25.280000686645508,25.280000686645508
ebay,2016-04-08,0.5903614457831325,0.5057947283581709,166,127.0,21.94164276123047,-0.04155170405450992,0,-12.85452020618072,0,24.06999969482422,8497400.0,23.8799991607666,24.3799991607666,24.209999084472656
ebay,2016-04-11,0.4482758620689655,0.44128049097623134,29,32.666666666666664,21.932525634765625,1.4962831421276412,1,20.56555617074718,2,24.059999465942383,7405100.0,24.040000915527344,24.440000534057617,24.170000076293945
ebay,2016-04-12,0.4777777777777778,0.4851551348508752,180,75.33333333333333,22.260698318481445,2.7026864925310257,2,90.43682795698925,2,24.420000076293945,8928000.0,24.030000686645508,24.549999237060547,24.190000534057617
ebay,2016-04-13,0.5025641025641026,0.47620591413694857,195,134.66666666666666,22.862335205078125,0.5183437161701221,1,-53.708931785298375,0,25.079999923706055,17002200.0,24.549999237060547,25.600000381469727,24.579999923706055
ebay,2016-04-14,0.5681818181818182,0.5161745661745661,132,169.0,22.9808406829834,0.039672728211348485,1,-19.387586557397874,0,25.209999084472656,7870500.0,24.959999084472656,25.31999969482422,25.290000915527344
ebay,2016-04-15,0.627906976744186,0.5662176324967022,43,123.33333333333333,22.989957809448242,0.3568548816972994,1,-6.14538347571163,0,25.219999313354492,6344600.0,25.0,25.329999923706055,25.309999465942383
